2025-08-27T19:57:10.072Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":2.5178467323700224,"stability_margin":0.9179236914499814},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":5.20705495695515,"latency_p95":12.042213059817211},"num_recoveries":1,"plant_count":2,"recovery_active":false,"system_state":[-0.008934258165399073,-0.06501412221526313,-0.1919203902012959,-0.25772157531772394,-0.08127683600432548,-0.0037094299077229565,-0.12604625685314075,-0.1298153022939322,-0.04829548426762963,-0.15372568010515147]}
2025-08-27T19:57:12.111Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":2.30284207228052,"stability_margin":0.8028260624338095},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":3.4008835180388033,"latency_p95":29.833143372107337},"num_recoveries":1,"plant_count":2,"recovery_active":false,"system_state":[0.02090382693619141,-0.07066352116839282,-0.1709027405330293,-0.22901214238220702,-0.04229278424952736,-0.0177655767466697,-0.1091468146526407,-0.14614048610632407,-0.05075291450828004,-0.15667622072331144]}
2025-08-27T19:57:14.150Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.3161792420936949,"stability_margin":0.7079065151568869},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":5.868636585485708,"latency_p95":26.03412503303298},"num_recoveries":1,"plant_count":2,"recovery_active":true,"system_state":[0.039856758480005326,-0.0542662648528707,-0.16734354997296333,-0.24951610881385725,-0.012638297969825959,-0.021422044859701984,-0.1382270369693483,-0.15638046022944083,-0.058408604577913116,-0.14994238441543972]}
2025-08-27T19:57:16.201Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.45517946668212217,"stability_margin":0.7877867470337043},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":9.52444812726405,"latency_p95":12.156935407839057},"num_recoveries":1,"plant_count":2,"recovery_active":true,"system_state":[0.03814173612885785,-0.04619312035203625,-0.17591819306736162,-0.2724018785488076,-0.005432923804944617,-0.03784410733625501,-0.11978269245714575,-0.14745844605806793,-0.060963496453708015,-0.14216958770592453]}
2025-08-27T19:57:18.249Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.085224888655342,"stability_margin":0.5893090773412594},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":7.545420465819445,"latency_p95":18.328769775944643},"num_recoveries":1,"plant_count":2,"recovery_active":true,"system_state":[0.0432422110787936,-0.04529495300141234,-0.17457367943089433,-0.24911986866949482,0.004028166152834685,-0.030773601357788456,-0.11255232064002783,-0.14558304889884874,-0.07427455182605894,-0.13771941544471467]}
2025-08-27T19:57:20.279Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":3.0019774384860516,"stability_margin":0.7856226001352052},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":2.4959183881890836,"latency_p95":29.286800693583345},"num_recoveries":1,"plant_count":2,"recovery_active":true,"system_state":[0.035803565622387235,-0.029916512035587574,-0.1682908844504309,-0.24275887840031343,0.03258955744997844,-0.04432453333558728,-0.12737710300564828,-0.1404977598795111,-0.09200034403145438,-0.125966752128993]}
2025-08-27T19:57:22.313Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.1105658221474904,"stability_margin":0.7668138086398825},"mttr":0.5593354340875241,"network_kpis":{"jitter_std":2.8361783946673524,"latency_p95":19.78788314070731},"num_recoveries":1,"plant_count":2,"recovery_active":true,"system_state":[0.017923887558370703,-0.04120466966392829,-0.1711685917296555,-0.23418260950646327,0.045187536120864374,-0.05214437354098744,-0.1305829346287206,-0.15156405985270224,-0.06871667637826867,-0.13120627710660715]}
2025-08-27T19:57:24.346Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.2403827750957264,"stability_margin":0.7268409688816033},"mttr":1.805457063109462,"network_kpis":{"jitter_std":4.882316840501373,"latency_p95":25.74181534656553},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[0.018208768355740784,-0.026800740805266104,-0.16103456269041017,-0.22021098438692477,0.049510139568520656,-0.03995733379002272,-0.1408764942509587,-0.14362776118404214,-0.0628857738016003,-0.12373335167428264]}
2025-08-27T19:57:26.422Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.33670505295205966,"stability_margin":0.6632767860094969},"mttr":1.805457063109462,"network_kpis":{"jitter_std":6.458896440174269,"latency_p95":17.57646127068736},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[0.012673896147503048,-0.025569349262478027,-0.17535170732415717,-0.22899416343749396,0.07314200275694493,-0.04513565648643985,-0.10676234612549126,-0.1394907035182033,-0.06898040642625307,-0.12265035412714814]}
2025-08-27T19:57:28.457Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":7.930207602205847,"stability_margin":0.9288240947506005},"mttr":1.805457063109462,"network_kpis":{"jitter_std":6.382709347754391,"latency_p95":14.146704702237333},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[0.013277169762022688,-0.002835428370998365,-0.17266937650812747,-0.2322601761423087,0.06945740221120213,-0.03718862500230001,-0.13062592220198765,-0.12973516428585036,-0.04873916131065112,-0.10117586368886192]}
2025-08-27T19:57:30.493Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.0711119503064291,"stability_margin":0.8931083115765099},"mttr":1.805457063109462,"network_kpis":{"jitter_std":8.06405632326333,"latency_p95":22.78099441730372},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[0.027824516615223886,0.008706737143165222,-0.17484499767503528,-0.23585538816815538,0.059319860046695025,-0.024107979640192765,-0.09392666891964074,-0.11431059846546672,-0.050816768166908596,-0.10385370727331543]}
2025-08-27T19:57:32.521Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.6782642584043754,"stability_margin":0.6587844828423005},"mttr":1.805457063109462,"network_kpis":{"jitter_std":5.341696184472946,"latency_p95":29.16450692561042},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[0.04872110835295706,0.008210727339220071,-0.1604211430343203,-0.23567663129811045,0.07605526992341526,-0.01782145245996595,-0.1316650942101075,-0.11201279300374066,-0.05940647359484201,-0.10437339742583529]}
2025-08-27T19:57:34.549Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.821863374541986,"stability_margin":0.8367503038398887},"mttr":1.805457063109462,"network_kpis":{"jitter_std":7.520782766341901,"latency_p95":19.350205015828358},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[0.03684998943591922,-0.004453405190273452,-0.180382954146578,-0.23803564071319566,0.08706381616486028,-0.014382137022255473,-0.13127348642815526,-0.10111906667564423,-0.04663244264805631,-0.09009780870032609]}
2025-08-27T19:57:36.591Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.051252459827461,"stability_margin":0.6166998231663743},"mttr":1.805457063109462,"network_kpis":{"jitter_std":3.550302677870391,"latency_p95":15.028425970871133},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[0.021586573340438918,-0.006804270023638413,-0.17687236206800702,-0.2264131668609116,0.09981948188840278,0.00947428660460053,-0.14313813564484462,-0.10227085435326978,-0.0652018455997415,-0.08843536104368825]}
2025-08-27T19:57:38.631Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":3.4402709006145824,"stability_margin":0.7599851447816355},"mttr":1.805457063109462,"network_kpis":{"jitter_std":1.7234997515741162,"latency_p95":22.443391336166478},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.0014720591278154886,-0.024826948355758435,-0.1556222257399941,-0.24721785968161386,0.10120470803062116,-0.0025890669839800044,-0.1361107299457013,-0.09704411283878198,-0.031044628429603257,-0.1124355713479165]}
2025-08-27T19:57:40.678Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":2.8485700284163085,"stability_margin":0.865808975120368},"mttr":1.805457063109462,"network_kpis":{"jitter_std":3.6769647414998814,"latency_p95":14.188581937693785},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.009087029926119776,-0.026640879008817377,-0.12801266131910574,-0.2449155413949194,0.097268315097606,-0.009523648188907372,-0.14700412146810768,-0.10092427040965524,-0.012112124515389571,-0.10597067282932285]}
2025-08-27T19:57:42.711Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.834996970270775,"stability_margin":0.9986104210587728},"mttr":1.805457063109462,"network_kpis":{"jitter_std":2.492155548523707,"latency_p95":21.402164193765486},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.015652774701724142,-0.02759179853755365,-0.10323843961057297,-0.2435477766502919,0.10915311849550102,0.007744236160941763,-0.14362014458866418,-0.11635241648798997,0.001026751429863752,-0.10281383838975491]}
2025-08-27T19:57:44.743Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.5526707693141815,"stability_margin":0.7813390424038162},"mttr":1.805457063109462,"network_kpis":{"jitter_std":3.305829757101476,"latency_p95":25.02933388317873},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.016978804664962523,-0.050648567218180854,-0.10161097718421144,-0.2483696819874335,0.11020002877563294,0.01416699509243979,-0.1400910566175527,-0.12096498357526739,-0.00011496338279386523,-0.13380703424102602]}
2025-08-27T19:57:46.777Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.571156469647973,"stability_margin":0.8212403045804876},"mttr":1.805457063109462,"network_kpis":{"jitter_std":6.754112346644705,"latency_p95":21.18725109138313},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.00904273264721396,-0.015177738496898937,-0.1114462624243405,-0.25045757697533966,0.11375324743797881,0.008180231135572515,-0.14074087897303342,-0.1423144198857589,-0.002158299646714332,-0.12761299333863335]}
2025-08-27T19:57:48.803Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.707298488672516,"stability_margin":0.8381717141998412},"mttr":1.805457063109462,"network_kpis":{"jitter_std":1.8013675436384324,"latency_p95":16.33167997324861},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.02710961931129073,-0.019397443889243825,-0.1081186248603163,-0.24220534915850706,0.11320800617022812,-0.0003341619986104707,-0.14953685808499984,-0.1325704408375606,-0.022026293924507254,-0.13135845344004954]}
2025-08-27T19:57:50.846Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.8555218160672197,"stability_margin":1.0570737321640118},"mttr":1.805457063109462,"network_kpis":{"jitter_std":6.8536694960235,"latency_p95":17.829042958789337},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.02887744173130261,-0.04802496460943044,-0.10832077154077811,-0.265698044221138,0.13964864403083763,-0.005139759860486618,-0.13785209386278693,-0.12966799103817417,-4.658920454850626e-05,-0.1382534524989225]}
2025-08-27T19:57:52.902Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":3.2346998994098426,"stability_margin":0.8510901388989544},"mttr":1.805457063109462,"network_kpis":{"jitter_std":3.6878696584930433,"latency_p95":22.691963907075436},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.020445247532793847,-0.04969162760560858,-0.12371923317045111,-0.28660369146044795,0.13733319487633247,-0.00976229980603382,-0.17224868207714408,-0.11497868820013711,-0.02585845779680792,-0.12403193357431501]}
2025-08-27T19:57:54.953Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":2.1565824687395603,"stability_margin":0.7872524986561513},"mttr":1.805457063109462,"network_kpis":{"jitter_std":7.179845022580286,"latency_p95":19.417131421063143},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.029234574630180404,-0.056506522822390506,-0.10055648306149523,-0.28486884203487634,0.16756151613440504,-0.028776157150278814,-0.1649984274535942,-0.10226772429591367,-0.008656782373359383,-0.14436806352637147]}
2025-08-27T19:57:56.990Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.4832271248037456,"stability_margin":0.8665351125506315},"mttr":1.805457063109462,"network_kpis":{"jitter_std":6.076193726880707,"latency_p95":27.918945131349393},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.0515748673846467,-0.052774407232059825,-0.09204631942327694,-0.27376617346492843,0.16665612870554386,-0.05219920854588955,-0.1571657868732488,-0.07857026843945246,0.005361789749376974,-0.1299464968264413]}
2025-08-27T19:57:59.056Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.5193679097897416,"stability_margin":0.8999340534071423},"mttr":4.640994463491338,"network_kpis":{"jitter_std":6.516566758759172,"latency_p95":19.14182210431817},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.04457285453518618,-0.08182537913274086,-0.08215627352098148,-0.296476367980772,0.16682271129016854,-0.07417134684970814,-0.1484098185135716,-0.08278794099091538,0.013600807280586087,-0.1257410848914463]}
2025-08-27T19:58:01.092Z,dos_attack,{"active":true,"control_input":0.0,"control_type":"lqr","kpis":{"control_cost":0.0,"overshoot":0.1,"settling_time":3.2,"steady_state_error":0.05},"plant_state":[0.0,0.0,0.0,0.0],"sampling_period":0.01},{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":1.9301928087186588,"stability_margin":0.8823408577703712},"mttr":4.640994463491338,"network_kpis":{"jitter_std":2.0800385681383875,"latency_p95":18.095565428684264},"num_recoveries":3,"plant_count":2,"recovery_active":false,"system_state":[-0.06583082922635294,-0.06814317313471109,-0.06384251382565373,-0.28593528494214654,0.16703307590282618,-0.09301894676158182,-0.14769197222686484,-0.07941119296043696,-0.010171429719084302,-0.13269193716466401]}
